1,0.840204384,0.290507576,0.105439429,0.032758024,0.130655252,6.110864576,0.953855503,1.155840797,1.174560391,-6.907755279,0.5
1,0.840204384,0.290507576,0.105439429,0.032758024,0.130655252,6.110864576,0.953855503,1.155840797,1.174560391,-6.907755279,0.75
1,0.840204384,0.290507576,0.105439429,0.032758024,0.130655252,6.110864576,0.953855503,1.155840797,1.174560391,-6.907755279,1
1,0.840204384,0.290507576,0.105439429,0.032758024,0.130655252,6.110864576,0.953855503,1.155840797,1.174560391,-6.907755279,1.5
1,0.840204384,0.290507576,0.105439429,0.032758024,0.130655252,6.110864576,0.953855503,1.155840797,1.174560391,-6.907755279,2
0.840204384,0.290507576,0.105439429,0.032758024,0.008373832,6.110864576,0.953855503,1.155840797,1.174560391,1.229379924,-6.907755279,0.5
0.840204384,0.290507576,0.105439429,0.032758024,0.008373832,6.110864576,0.953855503,1.155840797,1.174560391,1.229379924,-6.907755279,0.75
0.840204384,0.290507576,0.105439429,0.032758024,0.008373832,6.110864576,0.953855503,1.155840797,1.174560391,1.229379924,-6.907755279,1
0.840204384,0.290507576,0.105439429,0.032758024,0.008373832,6.110864576,0.953855503,1.155840797,1.174560391,1.229379924,-6.907755279,1.5
0.840204384,0.290507576,0.105439429,0.032758024,0.008373832,6.110864576,0.953855503,1.155840797,1.174560391,1.229379924,-6.907755279,2
0.290507576,0.105439429,0.032758024,0.008373832,0.001648819,0.953855503,1.155840797,1.174560391,1.229379924,1.281022022,-6.907755279,0.5
0.290507576,0.105439429,0.032758024,0.008373832,0.001648819,0.953855503,1.155840797,1.174560391,1.229379924,1.281022022,-6.907755279,0.75
0.290507576,0.105439429,0.032758024,0.008373832,0.001648819,0.953855503,1.155840797,1.174560391,1.229379924,1.281022022,-6.907755279,1
0.290507576,0.105439429,0.032758024,0.008373832,0.001648819,0.953855503,1.155840797,1.174560391,1.229379924,1.281022022,-6.907755279,1.5
0.290507576,0.105439429,0.032758024,0.008373832,0.001648819,0.953855503,1.155840797,1.174560391,1.229379924,1.281022022,-6.907755279,2
0.73069307,0.559783879,0.425421595,0.32044846,0.238869924,0.986725063,1.030128139,1.032386537,1.03685478,1.041401672,-13.81551056,0.5
0.73069307,0.559783879,0.425421595,0.32044846,0.238869924,0.986725063,1.030128139,1.032386537,1.03685478,1.041401672,-13.81551056,0.75
0.73069307,0.559783879,0.425421595,0.32044846,0.238869924,0.986725063,1.030128139,1.032386537,1.03685478,1.041401672,-13.81551056,1
0.73069307,0.559783879,0.425421595,0.32044846,0.238869924,0.986725063,1.030128139,1.032386537,1.03685478,1.041401672,-13.81551056,1.5
0.73069307,0.559783879,0.425421595,0.32044846,0.238869924,0.986725063,1.030128139,1.032386537,1.03685478,1.041401672,-13.81551056,2
0.32044846,0.238869924,0.175906573,0.12772527,0.091241371,1.03685478,1.041401672,1.046101051,1.050932357,1.05590426,-13.81551056,0.5
0.32044846,0.238869924,0.175906573,0.12772527,0.091241371,1.03685478,1.041401672,1.046101051,1.050932357,1.05590426,-13.81551056,0.75
0.32044846,0.238869924,0.175906573,0.12772527,0.091241371,1.03685478,1.041401672,1.046101051,1.050932357,1.05590426,-13.81551056,1
0.32044846,0.238869924,0.175906573,0.12772527,0.091241371,1.03685478,1.041401672,1.046101051,1.050932357,1.05590426,-13.81551056,1.5
0.32044846,0.238869924,0.175906573,0.12772527,0.091241371,1.03685478,1.041401672,1.046101051,1.050932357,1.05590426,-13.81551056,2
0.12772527,0.091241371,0.063964662,0.043880482,0.029358229,1.050932357,1.05590426,1.061050884,1.066433712,1.072142659,-13.81551056,0.5
0.12772527,0.091241371,0.063964662,0.043880482,0.029358229,1.050932357,1.05590426,1.061050884,1.066433712,1.072142659,-13.81551056,0.75
0.12772527,0.091241371,0.063964662,0.043880482,0.029358229,1.050932357,1.05590426,1.061050884,1.066433712,1.072142659,-13.81551056,1
0.12772527,0.091241371,0.063964662,0.043880482,0.029358229,1.050932357,1.05590426,1.061050884,1.066433712,1.072142659,-13.81551056,1.5
0.12772527,0.091241371,0.063964662,0.043880482,0.029358229,1.050932357,1.05590426,1.061050884,1.066433712,1.072142659,-13.81551056,2
0.043880482,0.029358229,0.019080814,0.011989821,0.00724215,1.066433712,1.072142659,1.07829802,1.085054524,1.092608928,-13.81551056,0.5
0.043880482,0.029358229,0.019080814,0.011989821,0.00724215,1.066433712,1.072142659,1.07829802,1.085054524,1.092608928,-13.81551056,0.75
0.043880482,0.029358229,0.019080814,0.011989821,0.00724215,1.066433712,1.072142659,1.07829802,1.085054524,1.092608928,-13.81551056,1
0.043880482,0.029358229,0.019080814,0.011989821,0.00724215,1.066433712,1.072142659,1.07829802,1.085054524,1.092608928,-13.81551056,1.5
0.043880482,0.029358229,0.019080814,0.011989821,0.00724215,1.066433712,1.072142659,1.07829802,1.085054524,1.092608928,-13.81551056,2
0.011989821,0.00724215,0.00417493,0.002276279,0.001160181,1.085054524,1.092608928,1.101212936,1.111194111,1.122989185,-13.81551056,0.5
0.011989821,0.00724215,0.00417493,0.002276279,0.001160181,1.085054524,1.092608928,1.101212936,1.111194111,1.122989185,-13.81551056,0.75
0.011989821,0.00724215,0.00417493,0.002276279,0.001160181,1.085054524,1.092608928,1.101212936,1.111194111,1.122989185,-13.81551056,1
0.011989821,0.00724215,0.00417493,0.002276279,0.001160181,1.085054524,1.092608928,1.101212936,1.111194111,1.122989185,-13.81551056,1.5
0.011989821,0.00724215,0.00417493,0.002276279,0.001160181,1.085054524,1.092608928,1.101212936,1.111194111,1.122989185,-13.81551056,2
0.711323902,0.637477058,0.570523773,0.509862085,0.454942841,1.011640407,1.012351622,1.013077442,1.013823057,1.014587205,-18.42068074,0.5
0.711323902,0.637477058,0.570523773,0.509862085,0.454942841,1.011640407,1.012351622,1.013077442,1.013823057,1.014587205,-18.42068074,0.75
0.711323902,0.637477058,0.570523773,0.509862085,0.454942841,1.011640407,1.012351622,1.013077442,1.013823057,1.014587205,-18.42068074,1
0.711323902,0.637477058,0.570523773,0.509862085,0.454942841,1.011640407,1.012351622,1.013077442,1.013823057,1.014587205,-18.42068074,1.5
0.711323902,0.637477058,0.570523773,0.509862085,0.454942841,1.011640407,1.012351622,1.013077442,1.013823057,1.014587205,-18.42068074,2
0.283296627,0.250385483,0.220788555,0.194212944,0.170390228,1.017808847,1.018651617,1.01950847,1.020379429,1.021264832,-18.42068074,0.5
0.283296627,0.250385483,0.220788555,0.194212944,0.170390228,1.017808847,1.018651617,1.01950847,1.020379429,1.021264832,-18.42068074,0.75
0.283296627,0.250385483,0.220788555,0.194212944,0.170390228,1.017808847,1.018651617,1.01950847,1.020379429,1.021264832,-18.42068074,1
0.283296627,0.250385483,0.220788555,0.194212944,0.170390228,1.017808847,1.018651617,1.01950847,1.020379429,1.021264832,-18.42068074,1.5
0.283296627,0.250385483,0.220788555,0.194212944,0.170390228,1.017808847,1.018651617,1.01950847,1.020379429,1.021264832,-18.42068074,2
0.09799871,0.084627712,0.072803443,0.062377805,0.053214585,1.024970004,1.025945392,1.026945187,1.02797258,1.029031267,-18.42068074,0.5
0.09799871,0.084627712,0.072803443,0.062377805,0.053214585,1.024970004,1.025945392,1.026945187,1.02797258,1.029031267,-18.42068074,0.75
0.09799871,0.084627712,0.072803443,0.062377805,0.053214585,1.024970004,1.025945392,1.026945187,1.02797258,1.029031267,-18.42068074,1
0.09799871,0.084627712,0.072803443,0.062377805,0.053214585,1.024970004,1.025945392,1.026945187,1.02797258,1.029031267,-18.42068074,1.5
0.09799871,0.084627712,0.072803443,0.062377805,0.053214585,1.024970004,1.025945392,1.026945187,1.02797258,1.029031267,-18.42068074,2
0.026827723,0.022288802,0.018398193,0.01508126,0.012269883,1.033672587,1.034963664,1.036321377,1.03775453,1.039273089,-18.42068074,0.5
0.026827723,0.022288802,0.018398193,0.01508126,0.012269883,1.033672587,1.034963664,1.036321377,1.03775453,1.039273089,-18.42068074,0.75
0.026827723,0.022288802,0.018398193,0.01508126,0.012269883,1.033672587,1.034963664,1.036321377,1.03775453,1.039273089,-18.42068074,1
0.026827723,0.022288802,0.018398193,0.01508126,0.012269883,1.033672587,1.034963664,1.036321377,1.03775453,1.039273089,-18.42068074,1.5
0.026827723,0.022288802,0.018398193,0.01508126,0.012269883,1.033672587,1.034963664,1.036321377,1.03775453,1.039273089,-18.42068074,2
0.004922674,0.003817258,0.002923704,0.0022091,0.001644321,1.046453476,1.048605588,1.05094206,1.053490037,1.056281671,-18.42068074,0.5
0.004922674,0.003817258,0.002923704,0.0022091,0.001644321,1.046453476,1.048605588,1.05094206,1.053490037,1.056281671,-18.42068074,0.75
0.004922674,0.003817258,0.002923704,0.0022091,0.001644321,1.046453476,1.048605588,1.05094206,1.053490037,1.056281671,-18.42068074,1
0.004922674,0.003817258,0.002923704,0.0022091,0.001644321,1.046453476,1.048605588,1.05094206,1.053490037,1.056281671,-18.42068074,1.5
0.004922674,0.003817258,0.002923704,0.0022091,0.001644321,1.046453476,1.048605588,1.05094206,1.053490037,1.056281671,-18.42068074,2
0.536456552,0.512488212,0.489459524,0.467336835,0.446087697,1.005737755,1.005864987,1.005993508,1.00612329,1.006254309,-23.02585093,0.5
